######################
#>>> 4th run
#
HS329               169.0      2.0   7487.0      2.0    110.0     20.0     42.0      6.0    300.0    100.0     0.89    0.77        114         85         94     -0.05    1.00     0.83     4.32    0.002    0.003      9.5      0.1     0.01     0.02    18.58     0.04   6000.0   1000.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
HS130               280.0      0.0   1945.0      0.0     87.5      0.0     28.0      1.0     -1.0     -1.0    -1.00    0.70         -1         95         37      0.44    1.00     0.71    -0.29    0.012    0.003      7.9      0.4     0.06     0.01     18.5     0.06   1200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   1   3
KMHK1055           7888.0      2.0   4444.0      2.0    160.0     30.0     21.0      3.0     -1.0     -1.0    -1.00    0.81         -1         97        120     -0.11    1.00     0.98     1.20    0.008    0.005      9.0      1.0     0.08     0.04    18.42     0.05   4000.0   1000.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   0   2
BSDL761             720.0      0.0   2725.0      0.0     87.5      0.0     19.0      2.0    300.0    200.0     1.26    0.82         74         34          7      0.66    1.00     0.66    -0.72    0.012    0.003      8.3      0.3     0.03     0.02    18.54     0.07    600.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
SL588             1690.05      0.0  6424.63      0.0    162.5      0.0     80.0     20.0    700.0    500.0     0.91    0.80        206        101        173     -0.26    1.00     1.00     0.47     0.01    0.003      8.8      0.4     0.04     0.08    18.42     0.06   1600.0    700.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
B34                543.35      0.0  1446.43      0.0     65.0      0.0     31.0      9.0   1000.0   2000.0     1.31    0.80        108         35          0      1.00    1.00     0.32     1.07    0.004    0.003     9.05     0.07     0.04     0.03    19.04     0.05   3800.0    800.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
BSDL341            1236.0      2.0   5364.0      2.0    210.0     30.0     60.0     10.0   1000.0   1000.0     1.16    0.80        291        219         30      0.76    1.00     0.28     1.11    0.015    0.003      8.4      0.1     0.08     0.01    18.44     0.04   3400.0    500.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
HS247              4874.0      0.0   8051.0      0.0     73.0      0.0     -1.0     -1.0     -1.0     -1.0    -1.00    0.96         -1          7          0      1.00    1.00     1.00    -0.02    0.012    0.003      8.8      0.2     0.04     0.04     18.4     0.05    600.0    300.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  1   1   4
# v From 20th run where a different rad was used.
L45                1670.0      0.0   1060.0      0.0    100.0     20.0     22.0      4.0    300.0    300.0     1.16    0.88         41         28         26      0.04    1.00     0.96    -0.32     0.01    0.003      8.2      0.6      0.0     0.02    18.96     0.07   1000.0    300.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
#L45                1670.0      0.0   1060.0      0.0    162.5      0.0     22.0      4.0    300.0    300.0     1.16    0.96         41         23          0      1.00    1.00     0.96    -0.32    0.015    0.003      8.0      0.3     0.02     0.03    18.98     0.06   1400.0    300.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
# v r_core converged to larger value than r_tidal. Removed.
H88-269            2760.0      0.0   4314.0      0.0     73.0      0.0     -1.0     -1.0    290.0     60.0    -0.11    0.86        136         25        105     -0.62    1.00     0.98     0.06    0.015    0.003     8.85     0.05      0.1     0.03    18.44     0.03   3000.0   1000.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
H88-320            5595.0      0.0   2411.0      0.0     98.5      0.0      5.0      4.0     -1.0     -1.0    -1.00    0.87         -1         47          3      0.88    1.00     0.88     0.35    0.004    0.003      8.1      0.3     0.24     0.07    18.44     0.04   1200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   1   3
SL33                555.0      0.0   2150.0      0.0    112.5      0.0     21.0      1.0     -1.0     -1.0    -1.00    0.52         -1         92        156     -0.26    1.00     0.25     1.70    0.008    0.003     9.55     0.05     0.04     0.02    18.48     0.04   5000.0   1000.0      0.5     -1.0       0  0   0  0  0  0  0  1  0  0  0   0   1
SL72               1203.0      2.0   1054.0      2.0    112.5      0.0     26.0      1.0    500.0    200.0     1.28    0.59        175        107        110     -0.01    1.00     0.91     0.08    0.012    0.003      8.3      0.5     0.04     0.02    18.56     0.07   1200.0    300.0      0.5     -1.0       0  0   0  0  0  0  0  0  0  0  0   0   0
SL244               123.0      2.0   1033.0      2.0    120.0     20.0     40.0      4.0    230.0     40.0     0.77    0.89        111         80         20      0.60    1.00     1.00     0.15    0.008    0.003     9.15     0.09     0.03     0.01     18.6     0.04   4000.0   1000.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
NGC1836            1790.0      0.0   1810.0      0.0     60.0      0.0     20.0     10.0     -1.0     -1.0    -1.00    0.78         -1         52        137     -0.45    1.00     1.00     0.60    0.006    0.004      8.8      0.1     0.04     0.02    18.42     0.07   4000.0   2000.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   1   3
HS412              2515.0      2.0   7150.0      2.0    100.0      0.0     14.0      1.0     90.0     20.0     0.81    0.85         32         38          9      0.62    1.00     0.73    -0.13    0.012    0.003      8.2      0.3     0.16     0.04    18.42     0.06    800.0    200.0      0.5     -1.0       0  0   0  0  0  0  0  0  0  0  0   1   1
L28                 973.0      2.0   1122.0      2.0     80.0     20.0     29.0      2.0    240.0     40.0     0.91    0.68        242        150        113      0.14    1.00     1.00     0.71    0.006    0.003      8.9     0.07      0.0     0.01    19.06     0.04   4000.0    800.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
HW31               7369.0      2.0   2661.0      2.0    140.0     20.0     40.0      2.0    320.0     50.0     0.90    0.72        261        188         77      0.42    1.00     0.32     1.57    0.003    0.003      9.5     0.05     0.01    0.009    18.94     0.03   5400.0    700.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
# v \delta log(age) = 0.35
