#
# [ASteCA v0.1.9-beta]
#
# Modified: 2015-05-17 08:07:33
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# e_x: Cluster's x center coordinate error.
# c_y: Cluster's y center coordinate.
# e_y: Cluster's x center coordinate error.
# r_cl: Cluster's radius.
# e_rcl: Cluster's radius error.
# r_c: Core radius (3-P King profile).
# e_rc: Core radius error.
# r_t: Tidal radius (3-P King profile).
# e_rt: Tidal radius error.
# kcp: King's profile concentration parameter.
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#         fitted 3-P King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#       background.
# n_memb_da: Approximate number of cluster's members obtained via the DA
#          algorithm.
# memb_par: Members parameter comparing the approximate structural number of
#           members ('n_memb') with the approximate photometric number of
#           members ('n_memb_da').
# a_f: Fraction of cluster's area that is present in frame.
# prob_cl: Statistical comparision of cluster vs field KDEs. It is obtained
#          as 1 minus the overlap area between the KDEs. If the KDEs are
#          very similar this value will be low indicating the overdensity is
#          probably not a true cluster.
# int_col: Integrated color magnitude for all stars inside the cluster
#          radius, except those that were rejected due to large errors.
# met: Metallicity value (z).
# e_m: Metallicity error.
# age: log(age).
# e_a: log(age) error.
# E(B-V): extinction.
# e_E: Extinction error.
# dist: Distance modulus.
# e_d: Distance error.
# M_i: Total initial mass.
# e_M: Mass error.
# bin_fr: Binary fraction.
# e_bf: Binary fraction error.
#
# M1 Indicates that the center was set manually.
# M2 Indicates that the radius was set manually.
#
# f1 Either median cluster's central coordinates (obtained using several
#    standard deviation smoothing values) is more than 10% away from the
#    central position assigned.
# f2 The standard deviation for either center coordinate is larger than 10%
#    of the coordinate's value.
# f3 The background value is smaller than a third of the maximum radial
#    density value.
# f4 Not enough points found stabilized around the background value -->
#    clust_rad was set to the middle value in the density profile.
# f5 The delta range around the background used to attain the stable
#    condition to determine the radius is greater than 10%%. This indicates
#    a possible variable background.
# f6 The process to fit a 3-P King profile to the density points did not
#    converge or did so to a tidal radius beyond the ranges of the frame.
# f7 No error rejection was possible.
# f8 The function had to fall back to the 'e_max'-based rejection method
#    since the selected one failed.
# f9 The number of approximate structural cluster members ('n_memb') is < 10.
# f10 The number of approximate structural and photometric cluster members
#     differ greatly --> abs(n_memb_par) > 0.33.
#
# FC (flags count): Sum of all the flags values. The bigger this value the
#    more likely it is that there's a problem with the frame, ie: no cluster,
#    more than one cluster present in the frame, variable or too crowded
#    field, etc.
#
#NAME                 c_x      e_x      c_y      e_y     r_cl    e_rcl      r_c     e_rc      r_t     e_rt      kcp      CI   n_memb_k     n_memb  n_memb_da  memb_par     a_f  prob_cl  int_col      met      e_m      age      e_a   E(B-V)      e_E     dist      e_d      M_i      e_M   bin_fr     e_bf      M1 M2  f1 f2 f3 f4 f5 f6 f7 f8 f9 f10  FC
SL397              5069.0      2.0   6119.0      2.0     20.0     10.0     -1.0     -1.0     -1.0     -1.0    -1.00    0.80         -1          4         20     -0.67    1.00    -1.00     1.59    0.006    0.003      9.0      1.0     0.14     0.05     18.4     0.09    400.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  1   1   4
SL132              6103.0      2.0   4353.0      2.0    130.0     40.0     49.0      5.0    330.0     50.0     0.82    0.71        240        155        225     -0.18    1.00    -1.00     1.17    0.005    0.004      9.0      1.0     0.14     0.04     18.6      0.1   2200.0    500.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
SL446A              872.0      2.0   1005.0      2.0    130.0     20.0     32.0      1.0    500.0    100.0     1.15    0.61        387        263        155      0.26    1.00    -1.00     1.74    0.003    0.003     9.45     0.05     0.02     0.02     18.7      0.1   8000.0   1000.0      0.5     -1.0       0  0   0  0  0  0  0  0  0  0  0   0   0
SL151              1678.0      2.0   6672.0      2.0    180.0     30.0     70.0     20.0   1000.0   1000.0     1.03    0.86        149        103         40      0.44    1.00    -1.00     1.55     0.01    0.003      9.0     0.08     0.06     0.05     18.7      0.1   1600.0    300.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
SL72               1203.0      2.0   1053.0      2.0    170.0     20.0     23.9      0.8     -1.0     -1.0    -1.00    0.74         -1        118         47      0.43    1.00    -1.00    -0.42    0.008    0.003      8.2      0.3     0.12     0.03     18.7     0.09    600.0    200.0      0.5     -1.0       0  0   0  0  0  0  0  1  0  0  0   1   2
SL359               826.0      2.0   1004.0      2.0    110.0     20.0     21.0      8.0    400.0    300.0     1.29    0.77        261        157         66      0.41    1.00    -1.00     3.83    0.002    0.004      9.4      0.2     0.06     0.03     18.7      0.1   5000.0   1000.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
KMHK58             6221.0      2.0   7777.0      2.0    130.0     20.0     31.0      2.0    230.0     30.0     0.87    0.63         72         49         52     -0.03    1.00    -1.00     0.54    0.012    0.004      8.4      0.6      0.0     0.03    18.45     0.09    200.0    200.0      0.5     -1.0       0  0   0  0  0  0  0  0  0  0  0   0   0
SL588              1681.0      2.0   6414.0      2.0    270.0     40.0     70.0      8.0     -1.0     -1.0    -1.00    0.86         -1        170         35      0.66    1.00    -1.00     0.35    0.006    0.003      9.0      1.0      0.1      0.1     18.6     0.09    800.0    300.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   1   3
NGC2093            7245.0      2.0   2218.0      2.0    100.0     30.0     14.0      8.0    400.0    700.0     1.46    0.90         65         34         25      0.15    1.00    -1.00    -0.05    0.003    0.004      6.5      0.1     0.32     0.03     18.5      0.1    600.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
SL154              3078.0      2.0   6592.0      2.0    190.0     40.0     48.0      7.0    700.0    600.0     1.14    0.82        361        200          8      0.92    1.00    -1.00     0.52    0.006    0.004      8.8      0.4     0.04     0.07    18.45     0.05    800.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
