#
# [ASteCA v0.1.9-beta]
#
# Modified: 2015-05-12 09:36:17
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# e_x: Cluster's x center coordinate error.
# c_y: Cluster's y center coordinate.
# e_y: Cluster's x center coordinate error.
# r_cl: Cluster's radius.
# e_rcl: Cluster's radius error.
# r_c: Core radius (3-P King profile).
# e_rc: Core radius error.
# r_t: Tidal radius (3-P King profile).
# e_rt: Tidal radius error.
# kcp: King's profile concentration parameter.
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#         fitted 3-P King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#       background.
# n_memb_da: Approximate number of cluster's members obtained via the DA
#          algorithm.
# memb_par: Members parameter comparing the approximate structural number of
#           members ('n_memb') with the approximate photometric number of
#           members ('n_memb_da').
# a_f: Fraction of cluster's area that is present in frame.
# prob_cl: Statistical comparision of cluster vs field KDEs. It is obtained
#          as 1 minus the overlap area between the KDEs. If the KDEs are
#          very similar this value will be low indicating the overdensity is
#          probably not a true cluster.
# int_col: Integrated color magnitude for all stars inside the cluster
#          radius, except those that were rejected due to large errors.
# met: Metallicity value (z).
# e_m: Metallicity error.
# age: log(age).
# e_a: log(age) error.
# E(B-V): extinction.
# e_E: Extinction error.
# dist: Distance modulus.
# e_d: Distance error.
# M_i: Total initial mass.
# e_M: Mass error.
# bin_fr: Binary fraction.
# e_bf: Binary fraction error.
#
# M1 Indicates that the center was set manually.
# M2 Indicates that the radius was set manually.
#
# f1 Either median cluster's central coordinates (obtained using several
#    standard deviation smoothing values) is more than 10% away from the
#    central position assigned.
# f2 The standard deviation for either center coordinate is larger than 10%
#    of the coordinate's value.
# f3 The background value is smaller than a third of the maximum radial
#    density value.
# f4 Not enough points found stabilized around the background value -->
#    clust_rad was set to the middle value in the density profile.
# f5 The delta range around the background used to attain the stable
#    condition to determine the radius is greater than 10%%. This indicates
#    a possible variable background.
# f6 The process to fit a 3-P King profile to the density points did not
#    converge or did so to a tidal radius beyond the ranges of the frame.
# f7 No error rejection was possible.
# f8 The function had to fall back to the 'e_max'-based rejection method
#    since the selected one failed.
# f9 The number of approximate structural cluster members ('n_memb') is < 10.
# f10 The number of approximate structural and photometric cluster members
#     differ greatly --> abs(n_memb_par) > 0.33.
#
# FC (flags count): Sum of all the flags values. The bigger this value the
#    more likely it is that there's a problem with the frame, ie: no cluster,
#    more than one cluster present in the frame, variable or too crowded
#    field, etc.
#
#NAME                 c_x      e_x      c_y      e_y     r_cl    e_rcl      r_c     e_rc      r_t     e_rt      kcp      CI   n_memb_k     n_memb  n_memb_da  memb_par     a_f  prob_cl  int_col      met      e_m      age      e_a   E(B-V)      e_E     dist      e_d      M_i      e_M   bin_fr     e_bf      M1 M2  f1 f2 f3 f4 f5 f6 f7 f8 f9 f10  FC
input_03/BSDL2995    457.0      2.0   8163.0      2.0    110.0     20.0     62.0      5.0    220.0     10.0     0.55    0.66        146        125        212     -0.26    0.87    -1.00     1.06    0.005    0.003     9.05     0.05     0.12     0.03     18.5     0.07   2000.0    400.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
H88-244            1807.0      2.0   1427.0      2.0     40.0     10.0     -1.0     -1.0     -1.0     -1.0    -1.00    0.90         -1          6          0      1.00    1.00    -1.00     1.75    0.012    0.003      8.8      0.2     0.06     0.06     18.5     0.09    200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  1   1   4
input_01/BSDL677   7170.0      2.0   5065.0      2.0     50.0     10.0     30.0     10.0    130.0     70.0     0.71    0.81         23         17          5      0.55    1.00    -1.00    -0.34    0.015    0.004      6.8      0.6     0.16     0.04     18.4      0.1    200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
input_02/BRHT4B    1715.0      2.0   1897.0      2.0    110.0     20.0     28.0      9.0    400.0    600.0     1.11    0.96         62         30          0      1.00    1.00    -1.00     0.97    0.015    0.003      6.3     0.05     0.16     0.02     18.5      0.1   1200.0    500.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
input_13/BSDL527   3404.0      2.0    843.0      2.0    150.0     30.0     30.0     10.0   1000.0   5000.0     1.54    0.96        105         27          0      1.00    1.00    -1.00    -1.36    0.008    0.003      8.8      0.9     0.02     0.04    18.65     0.09    400.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
input_14/BSDL665   1418.0      2.0   3841.0      2.0    110.0     20.0     70.0     20.0    280.0     60.0     0.62    0.85         46         48          1      0.96    1.00    -1.00     0.68    0.008    0.003      8.8      0.1     0.02     0.04    18.65     0.07    200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
input_12/BSDL779    924.0      2.0    881.0      2.0    130.0     20.0     27.0      2.0    170.0     10.0     0.80    0.77        116         83         43      0.32    1.00    -1.00    -0.14    0.008    0.004      7.0      0.2     0.16     0.02     18.7      0.1    400.0    200.0      0.5     -1.0       0  0   0  0  0  0  0  0  0  0  0   0   0
input_06/H88-188   7849.0      2.0   6656.0      2.0    140.0     30.0     10.0     30.0   1000.0   1000.0     1.63    0.86         71         44         14      0.52    1.00    -1.00     0.91    0.008    0.004      6.8      0.7     0.14     0.04     18.5      0.1    600.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
input_10/BSDL594    182.0      2.0   1394.0      2.0    120.0     20.0     31.0      1.0    310.0     30.0     1.00    0.65        317        186        162      0.07    1.00    -1.00     1.14    0.005    0.003     9.05     0.06     0.16     0.03     18.7      0.1   1800.0    200.0      0.5     -1.0       0  0   0  0  0  0  0  0  0  0  0   0   0
input_20/BSDL341   1234.0      2.0   5362.0      2.0    170.0     30.0     40.0     20.0   1000.0   6000.0     1.48    0.90        127         75          0      1.00    1.00    -1.00     1.08    0.015    0.005      8.0      0.5     0.16     0.06    18.35     0.08    200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   1   2
input_16/HS411     1070.0      2.0   6954.0      2.0     70.0     10.0     25.0      4.0    140.0     20.0     0.76    0.72         71         49         56     -0.07    1.00    -1.00     0.06    0.008    0.003      8.8      0.6     0.06     0.07     18.4      0.1    400.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  0  0  0  0   0   1
input_05/HS130      275.0      2.0   1940.0      2.0    130.0     20.0     28.0      1.0     -1.0     -1.0    -1.00    0.78         -1        144         25      0.70    1.00    -1.00    -0.17    0.008    0.003      7.5      0.3      0.1     0.03     18.3      0.1    400.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   1   3
input_15/BSDL654   1065.0      2.0   3303.0      2.0    170.0     20.0     23.0      2.0     -1.0     -1.0    -1.00    0.88         -1         85          0      1.00    1.00    -1.00    -0.56    0.006    0.003      7.0      0.5     0.12     0.03     18.5      0.1    200.0    200.0      0.5     -1.0       0  0   0  0  1  0  0  1  0  0  0   1   3
